merchant_id,shopper_id,amoun,created_at,completed_at
13,77,374.53,26/02/2018 03:36:00,28/02/2018 14:08:33
1,316,294.5,26/02/2018 12:00:00,28/02/2018 15:07:45
8,122,266.89,26/02/2018 19:12:00,27/02/2018 20:07:24
10,351,359.45,27/02/2018 02:39:00,01/03/2018 02:11:13
7,194,268.65,27/02/2018 12:22:00,28/02/2018 20:09:33
1,271,268.69,27/02/2018 17:40:00,01/03/2018 21:02:25
11,37,341.47,27/02/2018 22:58:00,02/03/2018 15:36:01
8,21,152.18,28/02/2018 03:44:00,01/03/2018 09:40:47
13,300,240.63,28/02/2018 05:08:00,02/03/2018 23:13:20
14,178,146.87,28/02/2018 05:36:00,02/03/2018 18:37:56
12,79,349.74,28/02/2018 09:20:00,02/03/2018 10:11:53
6,378,323.13,28/02/2018 13:04:00,01/03/2018 13:50:30
13,137,45.63,28/02/2018 15:52:00,01/03/2018 22:28:34
6,393,39.6,28/02/2018 20:04:00,03/03/2018 14:15:20
11,365,255.47,01/03/2018 02:51:00,02/03/2018 18:15:44
14,55,261.8,01/03/2018 08:33:00,03/03/2018 07:40:47
13,396,450.89,01/03/2018 18:03:00,03/03/2018 23:55:08
11,61,301.62,01/03/2018 23:45:00,03/03/2018 06:51:43
10,345,205.53,02/03/2018 08:15:00,04/03/2018 08:51:29
8,21,90.62,02/03/2018 14:40:00,05/03/2018 06:29:08
12,186,57.45,02/03/2018 21:05:00,04/03/2018 03:57:45
3,239,187.93,03/03/2018 02:28:00,04/03/2018 06:01:01
8,65,385.78,03/03/2018 08:01:00,05/03/2018 16:17:35
6,125,186.31,03/03/2018 12:20:00,05/03/2018 23:19:11
3,210,83.63,03/03/2018 17:16:00,05/03/2018 15:23:40
7,54,312.21,03/03/2018 18:30:00,05/03/2018 22:16:37
11,21,258.13,03/03/2018 19:07:00,05/03/2018 20:23:11
5,106,208.53,04/03/2018 04:48:00,05/03/2018 14:49:15
7,378,303.49,04/03/2018 12:00:00,05/03/2018 19:08:00
12,240,73.05,04/03/2018 20:24:00,07/03/2018 08:55:42
13,24,291.05,05/03/2018 03:30:00,07/03/2018 00:16:43
2,343,200.8,05/03/2018 08:45:00,07/03/2018 17:39:05
12,208,177.14,05/03/2018 12:15:00,07/03/2018 03:56:08
7,28,357.31,05/03/2018 19:15:00,07/03/2018 10:12:01
14,94,105.69,06/03/2018 00:58:00,08/03/2018 00:08:05
9,8,248.82,06/03/2018 04:21:00,08/03/2018 16:42:37
6,294,31.54,06/03/2018 07:44:00,08/03/2018 07:26:27
14,214,336.52,06/03/2018 12:05:00,07/03/2018 19:50:16
13,117,137.16,06/03/2018 15:28:00,09/03/2018 00:28:01
12,231,212.5,06/03/2018 19:49:00,08/03/2018 07:50:09
11,349,435.4,06/03/2018 22:43:00,08/03/2018 22:29:42
9,361,233.66,07/03/2018 01:06:00,08/03/2018 03:05:59
9,189,435.89,07/03/2018 01:39:00,09/03/2018 01:52:50
8,316,263.55,07/03/2018 05:30:00,08/03/2018 07:56:50
4,298,353.98,07/03/2018 09:21:00,08/03/2018 14:53:03
14,327,140.58,07/03/2018 14:51:00,09/03/2018 20:32:11
9,226,328.84,07/03/2018 18:42:00,09/03/2018 18:41:33
11,311,239.41,07/03/2018 23:06:00,09/03/2018 19:27:15
11,84,416.02,08/03/2018 02:30:00,09/03/2018 07:51:14
5,357,182.18,08/03/2018 06:30:00,10/03/2018 11:33:15
7,14,56.38,08/03/2018 10:00:00,10/03/2018 16:41:39
5,165,37.27,08/03/2018 13:00:00,10/03/2018 05:23:29
13,176,191.41,08/03/2018 17:00:00,09/03/2018 22:27:42
12,351,286.96,08/03/2018 20:30:00,11/03/2018 00:18:49
6,355,192.09,09/03/2018 00:00:00,10/03/2018 04:19:22
1,352,411.3,09/03/2018 05:24:00,10/03/2018 14:11:34
10,302,164.79,09/03/2018 09:36:00,12/03/2018 02:09:41
1,191,167.19,09/03/2018 13:12:00,11/03/2018 14:50:48
4,8,183.04,09/03/2018 18:36:00,11/03/2018 05:11:04
13,105,129.62,09/03/2018 19:12:00,12/03/2018 09:59:50
9,165,140.2,10/03/2018 00:00:00,12/03/2018 09:52:31
6,19,200,10/03/2018 03:37:00,11/03/2018 14:04:25
10,308,435.68,10/03/2018 06:43:00,11/03/2018 17:31:13
6,222,86.14,10/03/2018 11:22:00,12/03/2018 23:04:59
7,1,281.2,10/03/2018 14:28:00,11/03/2018 17:39:36
1,68,199.69,10/03/2018 18:36:00,13/03/2018 11:41:37
8,78,395.16,10/03/2018 22:44:00,13/03/2018 13:25:01
5,376,43.89,11/03/2018 04:20:00,12/03/2018 04:24:58
11,312,186.54,11/03/2018 10:50:00,13/03/2018 11:17:08
12,58,75.27,11/03/2018 18:25:00,13/03/2018 06:42:18
6,321,390.46,12/03/2018 01:02:00,14/03/2018 06:24:11
8,297,99.12,12/03/2018 05:10:00,13/03/2018 05:53:42
7,318,141.24,12/03/2018 08:47:00,15/03/2018 01:28:51
9,63,51.15,12/03/2018 12:24:00,14/03/2018 07:00:08
8,394,269.69,12/03/2018 15:30:00,15/03/2018 07:44:49
14,246,183.78,12/03/2018 19:38:00,15/03/2018 10:30:35
13,339,30.56,12/03/2018 22:13:00,14/03/2018 12:29:45
10,96,424.42,12/03/2018 22:44:00,14/03/2018 19:51:19
11,388,377.34,13/03/2018 03:00:00,15/03/2018 18:18:21
3,398,251.57,13/03/2018 06:00:00,14/03/2018 10:17:29
10,231,239.36,13/03/2018 09:30:00,15/03/2018 08:25:35
10,302,223.16,13/03/2018 15:30:00,16/03/2018 08:13:55
2,148,420.47,13/03/2018 18:30:00,16/03/2018 12:57:17
14,36,398.26,13/03/2018 21:30:00,15/03/2018 21:46:30
2,307,400.25,14/03/2018 03:06:00,15/03/2018 13:51:31
12,396,433.81,14/03/2018 10:20:00,16/03/2018 12:30:19
11,86,339.16,14/03/2018 19:38:00,15/03/2018 22:22:01
3,82,167.52,15/03/2018 02:28:00,16/03/2018 09:43:12
10,324,113.46,15/03/2018 07:24:00,17/03/2018 10:16:57
11,135,183.72,15/03/2018 11:43:00,17/03/2018 03:04:42
9,105,322.82,15/03/2018 17:16:00,17/03/2018 16:37:10
10,215,431.13,15/03/2018 21:35:00,17/03/2018 22:17:09
12,28,174.18,16/03/2018 03:16:00,18/03/2018 19:34:24
12,25,249.06,16/03/2018 06:32:00,17/03/2018 11:18:56
14,186,49.99,16/03/2018 07:21:00,18/03/2018 07:43:12
7,294,235.47,16/03/2018 13:04:00,17/03/2018 17:32:27
13,382,124.3,16/03/2018 18:47:00,18/03/2018 15:51:43
2,211,71.45,17/03/2018 00:38:00,19/03/2018 03:52:51
7,230,194.54,17/03/2018 06:58:00,19/03/2018 07:41:45
3,128,227.69,17/03/2018 12:02:00,19/03/2018 08:02:49
12,318,46.04,17/03/2018 17:06:00,19/03/2018 03:37:09
12,133,425.81,17/03/2018 22:48:00,20/03/2018 05:54:01
2,268,411.37,18/03/2018 03:12:00,20/03/2018 09:12:51
9,167,212.66,18/03/2018 07:28:00,20/03/2018 15:17:01
7,126,36.13,18/03/2018 11:12:00,20/03/2018 19:12:20
5,59,201.19,18/03/2018 14:24:00,19/03/2018 21:53:59
2,253,105.9,18/03/2018 18:08:00,20/03/2018 04:22:58
3,335,291.39,19/03/2018 00:32:00,20/03/2018 14:08:29
12,392,122.71,19/03/2018 04:16:00,20/03/2018 13:49:56
2,173,446.21,19/03/2018 08:32:00,20/03/2018 12:59:22
9,280,401.04,19/03/2018 09:36:00,21/03/2018 05:17:56
12,142,229.19,19/03/2018 10:08:00,20/03/2018 18:21:49
14,101,423.57,19/03/2018 13:52:00,22/03/2018 03:11:54
13,321,330.7,19/03/2018 17:04:00,21/03/2018 14:46:28
1,158,396.62,19/03/2018 20:48:00,21/03/2018 21:47:28
11,394,203.89,20/03/2018 01:12:00,22/03/2018 15:50:38
2,139,203.51,20/03/2018 06:36:00,22/03/2018 09:14:39
4,241,192.16,20/03/2018 10:48:00,22/03/2018 15:24:54
6,1,133.97,20/03/2018 16:12:00,23/03/2018 00:00:34
7,99,173.99,20/03/2018 20:24:00,23/03/2018 05:43:43
3,392,72.38,21/03/2018 00:30:00,22/03/2018 06:20:37
12,243,441.51,21/03/2018 04:00:00,23/03/2018 22:04:41
3,238,339.63,21/03/2018 07:00:00,23/03/2018 15:43:36
1,251,100.5,21/03/2018 10:00:00,22/03/2018 14:17:12
9,154,367.93,21/03/2018 14:30:00,23/03/2018 02:55:45
1,238,89.62,21/03/2018 17:30:00,23/03/2018 17:41:35
8,370,144.52,21/03/2018 22:00:00,23/03/2018 11:59:35
13,96,101.94,22/03/2018 02:03:00,23/03/2018 16:22:45
11,284,178.39,22/03/2018 03:25:00,23/03/2018 08:11:34
8,22,281.11,22/03/2018 04:06:00,24/03/2018 11:33:42
3,255,403.75,22/03/2018 09:34:00,24/03/2018 21:18:34
12,26,435.45,22/03/2018 17:05:00,24/03/2018 10:17:38
6,189,180.7,22/03/2018 22:33:00,24/03/2018 11:27:59
7,86,300.22,23/03/2018 05:36:00,25/03/2018 20:54:16
14,114,322.98,23/03/2018 11:12:00,26/03/2018 00:30:50
5,9,256.66,23/03/2018 20:00:00,25/03/2018 10:12:59
6,309,286,24/03/2018 01:48:00,25/03/2018 16:35:07
14,317,35.24,24/03/2018 05:24:00,25/03/2018 08:43:24
5,398,355.96,24/03/2018 09:00:00,25/03/2018 23:37:37
4,69,245.18,24/03/2018 13:48:00,26/03/2018 14:59:17
14,65,310.33,24/03/2018 19:12:00,27/03/2018 00:50:56
5,99,433.96,24/03/2018 22:48:00,26/03/2018 09:27:45
3,246,292.55,25/03/2018 04:47:00,26/03/2018 11:32:53
7,207,111.23,25/03/2018 08:53:00,26/03/2018 09:24:09
2,248,303.23,25/03/2018 13:40:00,27/03/2018 18:33:23
12,214,239.86,25/03/2018 14:21:00,28/03/2018 06:38:16
11,346,147.39,25/03/2018 20:30:00,27/03/2018 01:02:31
11,120,115.62,26/03/2018 00:32:00,27/03/2018 14:36:58
13,396,93.16,26/03/2018 03:44:00,28/03/2018 04:57:52
10,310,52.13,26/03/2018 08:32:00,28/03/2018 19:25:35
13,47,348.96,26/03/2018 12:16:00,28/03/2018 21:49:54
13,166,198.1,26/03/2018 15:28:00,28/03/2018 18:36:07
11,72,437.31,26/03/2018 20:16:00,28/03/2018 18:31:56
10,304,409.24,27/03/2018 00:00:00,29/03/2018 12:28:45
14,89,279.28,27/03/2018 03:12:00,28/03/2018 11:14:18
12,15,185.04,27/03/2018 06:56:00,29/03/2018 10:52:23
14,225,418.24,27/03/2018 10:08:00,28/03/2018 12:48:52
11,34,312.46,27/03/2018 13:52:00,29/03/2018 14:58:37
7,55,195.56,27/03/2018 17:36:00,28/03/2018 22:04:58
2,222,280.15,27/03/2018 21:20:00,29/03/2018 04:44:59
8,195,88.74,28/03/2018 02:52:00,29/03/2018 21:07:54
14,207,198.18,28/03/2018 07:53:00,29/03/2018 09:18:17
2,339,358.11,28/03/2018 11:28:00,31/03/2018 00:46:21
11,160,75.22,28/03/2018 12:11:00,29/03/2018 20:44:20
5,250,430.93,28/03/2018 17:55:00,30/03/2018 19:05:50
9,81,224.16,28/03/2018 23:39:00,30/03/2018 13:39:31
1,292,119.21,29/03/2018 08:15:00,30/03/2018 23:28:11
2,355,126.02,29/03/2018 14:15:00,31/03/2018 11:06:12
12,16,177.37,29/03/2018 18:45:00,31/03/2018 05:07:56
9,354,409.07,30/03/2018 00:00:00,31/03/2018 05:59:30
1,219,214.03,30/03/2018 04:40:00,31/03/2018 22:58:53
13,355,183,30/03/2018 08:45:00,01/04/2018 12:20:57
9,261,47.48,30/03/2018 12:15:00,31/03/2018 19:39:44
3,315,131.51,30/03/2018 17:30:00,01/04/2018 04:13:38
1,170,331.92,30/03/2018 21:35:00,02/04/2018 13:52:13
8,125,196.17,31/03/2018 02:27:00,02/04/2018 20:37:22
13,158,201.91,31/03/2018 08:59:00,02/04/2018 05:00:32
2,324,43.59,31/03/2018 13:53:00,03/04/2018 02:35:34
4,174,89.99,31/03/2018 18:47:00,02/04/2018 19:07:00
